Make,Model,Condition,Price,Year,Body_Type,Fuel_Type,Enginer_Size,Fuel_Consumption,Acceleration,GearBox,DriveTrain,CO2_Emissions,Doors,Seats,Annual_Tax
AUDI,TT,Used,10899,2006,Convertible,Petrol,1.8L,43.5 mpg,7.5,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,10899,2006,Coupe,Diesel,2.0L,51.4 mpg,7.7,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,10795,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,10750,2006,Convertible,Diesel,2.0L,50.4 mpg,7.7,Automatic,quattro,144,2 doors,2 seats,
AUDI,TT,Used,10750,2006,Coupe,Diesel,2.0L,51.4 mpg,7.5,Automatic,quattro,144,3 doors,4 seats,155
AUDI,TT,Used,10745,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,10500,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,10690,2006,Coupe,Petrol,1.8L,44.1 mpg,7.3,Manual,,149,3 doors,4 seats,155
AUDI,TT,Used,10500,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,10990,2006,Coupe,Petrol,2.0L,39.2 mpg,5.6,Automatic,quattro,169,3 doors,4 seats,230
AUDI,TT,Used,10490,2006,Coupe,Petrol,2.0L,42.8 mpg,6.1,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,8448,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,10500,2006,Coupe,Diesel,2.0L,53.3 mpg,7.6,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,10500,2006,Coupe,Petrol,2.0L,42.8 mpg,6.0,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,10500,2006,Coupe,Petrol,2.0L,42.8 mpg,6.0,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,10500,2006,Coupe,Petrol,2.0L,42.8 mpg,6.1,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,10499,2006,Coupe,Petrol,2.0L,39.2 mpg,6.2,Automatic,quattro,169,3 doors,4 seats,230
AUDI,TT,Used,10500,2006,Coupe,Petrol,2.0L,42.8 mpg,6.1,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,10495,2006,Convertible,Petrol,3.2L,27.2 mpg,6.1,Manual,quattro,250,2 doors,2 seats,540
AUDI,TT,Used,10490,2006,Convertible,Diesel,2.0L,51.3 mpg,7.7,Manual,,144,2 doors,2 seats,155
AUDI,TT,Used,10500,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,10490,2006,Coupe,Petrol,2.0L,42.8 mpg,6.1,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,10495,2006,Convertible,Petrol,1.8L,43.5 mpg,7.5,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,10495,2006,Convertible,Diesel,2.0L,51.4 mpg,7.7,Manual,,144,2 doors,2 seats,155
AUDI,TT,Used,10300,2010,Coupe,Diesel,2.0L,,,Manual,,,2 doors,,
AUDI,TT,Used,10488,2006,Coupe,Petrol,2.0L,39.2 mpg,6.2,Automatic,quattro,169,3 doors,4 seats,230
AUDI,TT,Used,10430,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,10299,2006,Coupe,Petrol,1.8L,44.1 mpg,7.3,Manual,,149,3 doors,4 seats,155
AUDI,TT,Used,10795,2006,Coupe,Diesel,2.0L,53.3 mpg,7.6,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,10297,2006,Coupe,Petrol,2.0L,39.2 mpg,5.6,Automatic,quattro,169,3 doors,4 seats,
AUDI,TT,Used,10200,2006,Coupe,Petrol,1.8L,44.1 mpg,7.3,Manual,,149,3 doors,4 seats,155
AUDI,TT,Used,10190,2006,Coupe,Petrol,1.8L,44.1 mpg,7.2,Automatic,,147,3 doors,4 seats,155
AUDI,TT,Used,10000,2006,Convertible,Diesel,2.0L,51.4 mpg,7.8,Manual,quattro,144,2 doors,2 seats,155
AUDI,TT,Used,10000,2006,Convertible,Petrol,1.8L,43.5 mpg,7.4,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,10500,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,10297,2006,Coupe,Petrol,2.0L,39.2 mpg,5.6,Automatic,quattro,169,3 doors,4 seats,
AUDI,TT,Used,10250,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,10190,2006,Coupe,Petrol,1.8L,44.1 mpg,7.2,Automatic,,147,3 doors,4 seats,155
AUDI,TT,Used,10195,2006,Coupe,Petrol,2.0L,42.8 mpg,6.2,Manual,,154,3 doors,4 seats,195
AUDI,TT,Used,10000,2006,Convertible,Petrol,1.8L,43.5 mpg,7.4,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,10000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.2,Automatic,quattro,181,3 doors,4 seats,250
AUDI,TT,Used,10990,2006,Coupe,Petrol,2.0L,39.2 mpg,5.6,Automatic,quattro,169,3 doors,4 seats,230
AUDI,TT,Used,6495,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6750,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6287,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,8995,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6250,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,
AUDI,TT,Used,6288,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6250,2006,Convertible,Petrol,3.2L,29.7 mpg,5.9,Automatic,quattro,227,2 doors,2 seats,540
AUDI,TT,Used,6250,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,7480,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6250,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6250,2006,Convertible,Petrol,1.8L,40.9 mpg,7.4,Manual,,159,2 doors,2 seats,195
AUDI,TT,Used,6200,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6285,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6200,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,7000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6650,2006,Convertible,Petrol,3.2L,29.7 mpg,5.9,Automatic,quattro,227,2 doors,2 seats,540
AUDI,TT,Used,6690,2006,Convertible,Diesel,2.0L,51.3 mpg,7.7,Manual,quattro,144,2 doors,2 seats,155
AUDI,TT,Used,6595,2006,Convertible,Petrol,1.8L,40.9 mpg,7.4,Manual,,159,2 doors,2 seats,195
AUDI,TT,Used,7695,2006,Convertible,Petrol,1.8L,40.9 mpg,7.4,Manual,,159,2 doors,2 seats,195
AUDI,TT,Used,6688,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7695,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7650,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6595,2006,Convertible,Petrol,3.2L,27.2 mpg,6.1,Manual,quattro,250,2 doors,2 seats,540
AUDI,TT,Used,7695,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7695,2006,Convertible,Petrol,1.8L,43.5 mpg,7.5,Manual,,152,2 doors,2 seats,
AUDI,TT,Used,7695,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,7689,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7690,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,7650,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7690,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,7591,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,7950,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6489,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,7572,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,6190,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6190,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6047,2010,Convertible,Petrol,1.8L,,,Manual,,,2 doors,,
AUDI,TT,Used,6050,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,6150,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6000,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,6000,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6991,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6558,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,6557,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6557,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6500,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6500,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,6500,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,6500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6250,2006,Convertible,Petrol,3.2L,29.7 mpg,5.9,Automatic,quattro,227,2 doors,2 seats,540
AUDI,TT,Used,6920,2006,Convertible,Diesel,2.0L,51.3 mpg,7.7,Manual,quattro,144,2 doors,2 seats,155
AUDI,TT,Used,6490,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,
AUDI,TT,Used,6500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6395,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,6295,2006,Convertible,Diesel,2.0L,51.3 mpg,7.7,Manual,quattro,144,2 doors,2 seats,155
AUDI,TT,Used,6200,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,6195,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6190,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,7650,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7550,2010,Convertible,Petrol,1.8L,,,Manual,,,2 doors,,
AUDI,TT,Used,7500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,7500,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,8000,2006,Coupe,Diesel,2.0L,51.4 mpg,7.5,Automatic,quattro,144,3 doors,4 seats,155
AUDI,TT,Used,7500,2006,Convertible,Petrol,1.8L,40.9 mpg,7.4,Manual,,159,2 doors,2 seats,195
AUDI,TT,Used,7999,2006,Convertible,Petrol,1.8L,43.5 mpg,7.4,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,7950,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6999,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,6995,1999,Convertible,Petrol,3.2L,26.4 mpg,6.7,Manual,quattro,257,2 doors,2 seats,315
AUDI,TT,Used,6992,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,6950,2006,Convertible,Petrol,3.2L,29.7 mpg,5.9,Automatic,quattro,227,2 doors,2 seats,540
AUDI,TT,Used,6750,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,6748,2006,Convertible,Petrol,3.2L,27.2 mpg,6.1,Manual,quattro,250,2 doors,2 seats,540
AUDI,TT,Used,6677,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,
AUDI,TT,Used,6500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7995,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
AUDI,TT,Used,7995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7990,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7980,2006,Convertible,Diesel,2.0L,51.3 mpg,7.7,Manual,,144,2 doors,2 seats,
AUDI,TT,Used,7995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.2,Automatic,quattro,181,3 doors,4 seats,250
AUDI,TT,Used,7795,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Automatic,,186,2 doors,2 seats,290
AUDI,TT,Used,7700,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,7595,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,7950,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,7695,2006,Convertible,Petrol,1.8L,40.9 mpg,7.4,Manual,,159,2 doors,2 seats,195
AUDI,TT,Used,8959,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,10500,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,8500,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,8500,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,8500,2006,Convertible,Petrol,1.8L,40.9 mpg,7.4,Manual,,159,2 doors,2 seats,195
AUDI,TT,Used,8984,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,quattro,183,3 doors,4 seats,250
AUDI,TT,Used,8529,2006,Convertible,Petrol,1.8L,43.5 mpg,7.4,Manual,,152,2 doors,2 seats,195
AUDI,TT,Used,9000,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,8680,2006,Coupe,Petrol,2.0L,,6.4,Automatic,,164,3 doors,4 seats,195
AUDI,TT,Used,8995,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,6558,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,8959,2006,Convertible,Petrol,2.0L,42.2 mpg,6.2,Manual,,156,2 doors,2 seats,195
AUDI,TT,Used,4395,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4990,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4800,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,4900,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,2006,Convertible,Petrol,3.2L,27.2 mpg,6.1,Manual,quattro,250,2 doors,5 seats,540
AUDI,TT,Used,5000,1999,Coupe,Petrol,1.8L,34.4 mpg,7.4,Manual,,221,3 doors,4 seats,
AUDI,TT,Used,5000,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,
AUDI,TT,Used,5000,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5000,1999,Convertible,Petrol,3.2L,28.2 mpg,6.6,Automatic,quattro,240,2 doors,2 seats,315
AUDI,TT,Used,5000,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4999,1999,Coupe,Petrol,1.8L,29.7 mpg,7.5,Manual,quattro,228,3 doors,4 seats,540
AUDI,TT,Used,4995,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,4999,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,4995,1999,Convertible,Petrol,1.8L,29.7 mpg,6.9,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4995,1999,Convertible,Petrol,1.8L,29.4 mpg,8.2,Manual,quattro,228,2 doors,2 seats,315
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,1999,Convertible,Petrol,3.2L,28.2 mpg,6.6,Automatic,quattro,240,2 doors,2 seats,315
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,4995,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4990,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,4990,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,4990,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,
AUDI,TT,Used,4989,2006,Coupe,Petrol,3.2L,27.4 mpg,5.9,Manual,quattro,247,3 doors,4 seats,540
AUDI,TT,Used,4989,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4980,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,4965,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4950,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4950,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5495,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4979,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,
AUDI,TT,Used,4499,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,315
AUDI,TT,Used,4495,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,4490,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4495,1999,Coupe,Petrol,3.2L,26.6 mpg,6.5,Manual,quattro,254,3 doors,4 seats,315
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,6558,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5250,1999,Coupe,Petrol,1.8L,30.7 mpg,7.7,Automatic,,221,3 doors,4 seats,315
AUDI,TT,Used,6558,2006,Convertible,Petrol,2.0L,36.2 mpg,6.7,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5495,2006,Convertible,Petrol,2.0L,36.2 mpg,6.5,Manual,,186,2 doors,2 seats,290
AUDI,TT,Used,5495,2006,Coupe,Diesel,2.0L,53.3 mpg,7.5,Manual,quattro,139,3 doors,4 seats,140
AUDI,TT,Used,5495,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5495,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4700,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4950,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,4950,1999,Coupe,Petrol,1.8L,30.1 mpg,6.6,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,4900,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,4890,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4900,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4890,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4850,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4850,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,4480,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5494,2006,Convertible,Diesel,2.0L,51.3 mpg,7.7,Manual,quattro,144,2 doors,2 seats,155
AUDI,TT,Used,5490,2006,Coupe,Petrol,2.0L,36.7 mpg,6.6,Manual,,183,3 doors,4 seats,250
AUDI,TT,Used,5490,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,5490,2006,Coupe,Petrol,2.0L,36.7 mpg,6.4,Automatic,,183,3 doors,4 seats,250
AUDI,TT,Used,5490,2006,Coupe,Petrol,3.2L,30.1 mpg,5.7,Automatic,quattro,224,3 doors,4 seats,315
